id,Rn,SD,CV,RnLog,uRnLog,rn_spring,rn_summer,rn_autumn,rn_winter,rn_sd_spring,rn_sd_summer,rn_sd_autumn,rn_sd_winter,Structure,YearOfConstruction,FloorInstalled,TypeOfRoom,SizeTatami,PuroposeOfUse,Location,Region,Pref,Area,lat,long,year,stru,type,purp,regi,pref,floo,tata
504,39.22674583,4.540171355,11.57417282,1.593582281,0.103114893,42.80388477,9.392093102,69.01416703,35.6968384,5.218980123,0.966841871,6.664406478,3.140982853,鉄骨,,1,和室,9,居間,徳島県徳島市,西日本,徳島県,徳島市,34.0698307,134.5550353,,steel frame,Japanese,Living Room,Western Japan,Tokushima,1,medium
505,107.373555,15.43194428,14.37220206,2.030897332,0.106459436,80.09229811,36.1308682,49.14530762,264.125746,8.029000344,4.414200433,4.447912853,29.13495627,木造,1985,1,洋室,10,居間,徳島県徳島市,西日本,徳島県,徳島市,34.0698307,134.5550353,1975-1989,wooden,Western,Living Room,Western Japan,Tokushima,1,large
506,78.01348148,10.59687393,13.58338807,1.892169659,0.104316438,31.68468567,38.31123024,184.3482868,57.70972316,3.117081979,4.499591441,19.76635944,5.338863155,木造,1968,1,和室,8,応接室,徳島県徳島市,西日本,徳島県,徳島市,34.0698307,134.5550353,1960-1974,wooden,Japanese,Reception Room,Western Japan,Tokushima,1,medium
507,75.53819375,9.903130339,13.11009682,1.878166596,0.108471097,123.5647921,18.22177594,97.65392364,62.71228331,15.88161996,1.943094653,10.17902173,5.716118372,木造,1991,1,洋室,7.5,食堂,徳島県徳島市,西日本,徳島県,徳島市,34.0698307,134.5550353,1990+,wooden,Western,Dining Room,Western Japan,Tokushima,1,medium
508,61.79086729,8.009760144,12.96269254,1.790924291,0.099903668,64.65726371,27.58614464,129.2076867,25.71237412,6.53333496,2.447563677,14.19470813,2.541703717,鉄骨,1991,1,洋室,12,居間,徳島県小松島市,西日本,徳島県,小松島市,34.0044235,134.5906577,1990+,steel frame,Western,Living Room,Western Japan,Tokushima,1,large
509,121.7902934,20.91956656,17.17671086,2.085612677,0.103661906,422.1828287,20.71250998,26.58120441,17.68463063,41.64262239,2.08837397,2.941649512,1.841318128,木造,,1,和室,6.5,寝室,徳島県小松島市,西日本,徳島県,小松島市,34.0044235,134.5906577,,wooden,Japanese,Bedroom,Western Japan,Tokushima,1,medium
510,39.47746635,3.949788621,10.00517254,1.596349272,0.094401888,41.02461464,23.69360538,44.24909885,48.94254652,3.078078817,2.239494714,3.404686226,6.026734318,木造,1984,1,洋室,10,居間,徳島県阿南市,西日本,徳島県,阿南市,33.9220102,134.6596974,1975-1989,wooden,Western,Living Room,Western Japan,Tokushima,1,large
511,129.6779728,13.40805245,10.33949881,2.112866213,0.097810437,154.0295441,105.8080161,164.0702222,94.80410879,16.18685434,10.5258393,16.91380417,7.760100811,鉄筋コンクリート,,1,和室,6,居間,徳島県那賀郡羽ノ浦町,西日本,徳島県,那賀郡羽ノ浦町,,,,concrete,Japanese,Living Room,Western Japan,Tokushima,1,medium
512,71.01289568,7.825393293,11.0196792,1.851337222,0.093139803,50.15524341,51.6821644,127.7263645,54.48781046,5.150255034,4.52704543,13.49584662,3.973660473,木造,1964,1,洋室,12,食堂,徳島県板野郡上板町,西日本,徳島県,板野郡上板町,,,1960-1974,wooden,Western,Dining Room,Western Japan,Tokushima,1,large
513,67.55098677,8.142709112,12.05416753,1.829631697,0.088552016,13.05062333,51.26339054,53.38706016,152.502873,1.108618176,4.077951511,4.83135083,14.96710303,木造,,1,和室,8,居間,徳島県板野郡上板町,西日本,徳島県,板野郡上板町,,,,wooden,Japanese,Living Room,Western Japan,Tokushima,1,medium
514,68.93894709,8.430779873,12.22934238,1.838464646,0.098076606,155.2571988,32.15997211,41.4545852,46.88403226,15.38937448,3.073368895,4.177018829,4.537209218,木造,1978,1,洋室,14,居間,徳島県板野郡上板町,西日本,徳島県,板野郡上板町,,,1975-1989,wooden,Western,Living Room,Western Japan,Tokushima,1,large
515,85.80348367,11.33093912,13.20568657,1.933504921,0.101909737,67.65125404,55.38104828,178.7693333,41.41229908,5.73506594,5.922863766,20.72014191,4.033007265,木造,1990,中2,洋室,10,寝室,徳島県板野郡板野町,西日本,徳島県,板野郡板野町,,,1990+,wooden,Western,Bedroom,Western Japan,Tokushima,2,large
516,66.82652759,7.797849055,11.66879282,1.824948895,0.097557605,56.65152579,30.48158995,37.47406102,142.6989336,5.023619119,3.284237261,3.564165821,13.94630984,木造,1965,2,和室,6,寝室,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,1960-1974,wooden,Japanese,Bedroom,Western Japan,Kochi,2,medium
517,86.86440379,10.42508592,12.00156274,1.938841843,0.108172562,110.5340691,6.996277266,121.7576868,108.1695821,13.16650301,0.760718763,9.111101663,13.33349157,木造,1983,1,洋室,18,食堂,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,1975-1989,wooden,Western,Dining Room,Western Japan,Kochi,1,very large
518,126.3659153,15.91573499,12.59495882,2.101629948,0.105122005,16.16453899,135.1754111,100.1312289,253.9924823,1.644471612,13.3149335,11.54834927,26.45536562,鉄骨鉄筋コンクリート,1983,5,洋室,10,居間,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,1975-1989,concrete,Western,Living Room,Western Japan,Kochi,4+,large
519,96.70041628,11.14582672,11.5261414,1.985428344,0.101435353,23.12063006,30.75584578,219.1768147,113.7483746,2.846866968,3.076446272,19.31062553,10.31738247,木造,,1,和室,6,居間,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,,wooden,Japanese,Living Room,Western Japan,Kochi,1,medium
520,93.63715487,11.99868953,12.81402617,1.971448209,0.102063897,102.2354911,15.01386789,198.9893812,58.30987927,11.88101403,1.294555308,19.91529784,6.034960282,木造,1993,2,洋室,12,寝室,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,1990+,wooden,Western,Bedroom,Western Japan,Kochi,2,large
521,44.4451989,4.579202649,10.30303106,1.647824854,0.095191519,18.90270171,30.20700135,71.37291103,57.29818152,1.89372827,2.846925256,6.560381034,5.398758943,木造,1965,1,和室,6,居間,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,1960-1974,wooden,Japanese,Living Room,Western Japan,Kochi,1,medium
522,48.53210219,4.951941892,10.20343581,1.686029103,0.094901199,26.39628641,71.53297303,56.42767989,39.77146943,2.196899727,6.370181492,6.17668002,3.811818108,鉄骨鉄筋コンクリート,1990,2,洋室,10,居間,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,1990+,concrete,Western,Living Room,Western Japan,Kochi,2,large
523,256.3822437,39.1336532,15.26379231,2.408887944,0.092384831,58.78720526,53.49867169,826.1174048,87.12569297,5.080466406,5.288665005,77.52785136,7.837244246,木造,1993,,,,食堂,高知県高知市,西日本,高知県,高知市,33.5680384,133.5394221,1990+,wooden,,Dining Room,Western Japan,Kochi,,
524,149.8906214,27.02983337,18.03303844,2.17577446,0.115891056,32.79028269,430.91086,38.96782881,96.89351394,4.017592978,52.3249256,3.304454568,12.54947231,コンクリートブロック,,,和室,8,居間,高知県室戸市,西日本,高知県,室戸市,33.2898523,134.1522806,,concrete block,Japanese,Living Room,Western Japan,Kochi,,medium
525,66.01444325,6.882957121,10.42644122,1.819638965,0.099849324,76.41634964,25.50473333,70.21621188,91.92047816,6.224609752,2.888237906,6.496792228,10.01021483,鉄骨鉄筋コンクリート,,3,和室,12,寝室,高知県安芸市,西日本,高知県,安芸市,33.5019095,133.9072127,,concrete,Japanese,Bedroom,Western Japan,Kochi,3,large
526,35.16814316,3.434613945,9.766264684,1.546149439,0.096482829,38.23282485,18.12597632,46.75879727,37.55497419,3.109136463,2.001232881,4.602138361,3.512114993,木造,,1,洋室,8,居間,高知県長岡郡本山町,西日本,高知県,長岡郡本山町,,,,wooden,Western,Living Room,Western Japan,Kochi,1,medium
527,69.30471266,12.26937523,17.70352226,1.840762767,0.114639785,54.35527268,11.22785429,49.91060751,161.7251162,4.679147644,1.252169886,5.401232843,23.44172789,木造,1976,1,和室,6,居間,高知県香美郡土佐山田町,西日本,高知県,香美郡土佐山田町,,,1975-1989,wooden,Japanese,Living Room,Western Japan,Kochi,1,medium
528,87.88741334,11.59167972,13.18923755,1.943926683,0.103418168,50.5906452,48.19396475,47.82178484,204.9432586,5.854221979,4.099129371,5.057615643,21.4665764,コンクリートブロック,1980,1,和室,6,居間,高知県吾川郡春野町,西日本,高知県,吾川郡春野町,,,1975-1989,concrete block,Japanese,Living Room,Western Japan,Kochi,1,medium
529,91.00775335,10.27622135,11.29158887,1.959078393,0.095153647,175.386595,19.7963235,102.326562,66.52153292,16.68602753,1.911109057,10.30863592,5.836015249,木造,1985,1,洋室,8,居間,高知県吾川郡春野町,西日本,高知県,吾川郡春野町,,,1975-1989,wooden,Western,Living Room,Western Japan,Kochi,1,medium
530,62.75726366,8.047600208,12.82337651,1.797663999,0.114270917,45.58741361,40.54984324,47.59468702,117.2971107,5.317797752,4.29600357,5.69684703,13.41144253,木造,,1,和室,8,居間,高知県吾川郡伊野町,西日本,高知県,吾川郡伊野町,33.5456773,133.4284048,,wooden,Japanese,Living Room,Western Japan,Kochi,1,medium
531,77.11252018,8.157267514,10.57839569,1.887124897,0.081163676,84.05945307,25.58182547,55.26426158,143.5445406,7.266617336,1.759734568,3.759057131,14.00475453,木造,1984,1,和室,8,居間,高知県高岡郡佐川町,西日本,高知県,高岡郡佐川町,33.4989775,133.2899816,1975-1989,wooden,Japanese,Living Room,Western Japan,Kochi,1,medium
532,107.4101745,12.60009502,11.73082073,2.031045422,0.107217198,113.4699012,107.3231993,201.087756,7.759841712,11.14149589,9.85430774,20.31608414,1.032468854,木造,1990,1,和室,6,寝室,高知県須崎市,西日本,高知県,須崎市,33.400826,133.2829594,1990+,wooden,Japanese,Bedroom,Western Japan,Kochi,1,medium
533,92.88512485,9.251693212,9.96036042,1.967946169,0.094939445,107.7620699,96.69473969,62.52968436,104.5540054,8.797145461,10.98656554,4.469285983,11.14927807,木造,1983,1,和室,4.5,居間,高知県高岡郡窪川町,西日本,高知県,高岡郡窪川町,33.2152141,133.1277589,1975-1989,wooden,Japanese,Living Room,Western Japan,Kochi,1,small
534,104.8314139,11.24624008,10.72792941,2.020491443,0.090865127,138.9519585,31.15914185,233.9376596,15.27689542,13.00014031,2.890422761,18.06345366,1.505029451,木造,,1,洋室,6,居間,高知県幡多郡佐賀町,西日本,高知県,幡多郡佐賀町,33.082247,133.104833,,wooden,Western,Living Room,Western Japan,Kochi,1,medium
535,51.03371921,6.035790707,11.82706414,1.70785722,0.097127529,109.7319549,21.42029129,39.75028677,33.23234393,10.83940676,2.317175868,4.028948213,2.574608947,木造,,1,和室,4.5,寝室,高知県中村市,西日本,高知県,中村市,32.998816,132.932131,,wooden,Japanese,Bedroom,Western Japan,Kochi,1,small
536,140.3132546,16.84977206,12.00868165,2.147098698,0.107727174,6.884420482,67.16818393,152.9602952,334.2401189,0.765927219,7.684089909,18.30629093,27.21960882,木造,1965,1,洋室,10,居間,福岡県福岡市東区,西日本,福岡県,福岡市東区,33.6178322,130.4174572,1960-1974,wooden,Western,Living Room,Western Japan,Fukuoka,1,large
537,40.87383525,4.440976961,10.86508505,1.61144539,0.105566612,33.40434125,36.55361472,38.46004523,55.07733978,3.390874739,3.378093864,4.583938926,5.913295169,木造,1988,1,和室,7,居間,福岡県久留米市,西日本,福岡県,久留米市,33.3196545,130.5080625,1975-1989,wooden,Japanese,Living Room,Western Japan,Fukuoka,1,medium
538,65.89961969,7.382502228,11.2026477,1.818882908,0.096649913,98.65179926,47.26756819,81.50925757,36.16985375,11.19815049,4.343758907,8.105419417,2.835615774,木造,1965,1,和室,6,居間,福岡県八女郡黒木町,西日本,福岡県,八女郡黒木町,,,1960-1974,wooden,Japanese,Living Room,Western Japan,Fukuoka,1,medium
539,72.05133967,6.918867064,9.602690382,1.85764206,0.100262099,57.54622719,52.19129355,97.09704779,81.37079013,6.517141644,6.207055281,8.754592738,5.817157496,木造,0,1,和室,6,居間,福岡県大牟田市,西日本,福岡県,大牟田市,33.047013,130.464155,,wooden,Japanese,Living Room,Western Japan,Fukuoka,1,medium
540,169.1939083,23.9209092,14.1381622,2.228384723,0.101038022,29.02756177,11.66655551,169.1616855,466.9198305,2.767144186,1.286813363,17.33737931,44.48529971,木造,1988,1,洋室,10,居間,福岡県筑紫野市,西日本,福岡県,筑紫野市,33.4874888,130.5258812,1975-1989,wooden,Western,Living Room,Western Japan,Fukuoka,1,large
541,89.1028886,13.23191885,14.850157,1.949891784,0.096565786,40.21766172,19.07519671,256.6985854,40.42011054,4.156331016,1.758607503,25.82437186,3.615070692,木造,1990,1,洋室,14,居間,福岡県太宰府市,西日本,福岡県,太宰府市,33.5129189,130.5242217,1990+,wooden,Western,Living Room,Western Japan,Fukuoka,1,large
542,233.8198839,39.51897788,16.9014616,2.368881441,0.108335066,35.37690183,719.2901579,48.02422493,132.588251,3.554048381,77.35976174,5.422050701,14.84708124,木造,1980,1,洋室,8,居間,福岡県筑紫野市,西日本,福岡県,筑紫野市,33.4874888,130.5258812,1975-1989,wooden,Western,Living Room,Western Japan,Fukuoka,1,medium
543,44.0595353,5.35147135,12.14600044,1.644039912,0.094563867,36.59985196,15.42321584,30.55367878,93.66139462,2.99315993,1.413445868,3.044663873,9.712166018,木造,1976,1,和室,6,居間,福岡県福岡市城南区,西日本,福岡県,福岡市城南区,33.5511159,130.3677384,1975-1989,wooden,Japanese,Living Room,Western Japan,Fukuoka,1,medium
544,275.355605,42.52095609,15.4421974,2.439893921,0.109906327,403.3981821,21.69650967,76.9939518,599.3337764,44.74405161,2.328879915,7.743486657,71.86592659,木造,1983,1,洋室,8,居間,福岡県太宰府市,西日本,福岡県,太宰府市,33.5129189,130.5242217,1975-1989,wooden,Western,Living Room,Western Japan,Fukuoka,1,medium
545,59.98115534,7.734788967,12.89536509,1.778014827,0.101653398,71.99764432,14.62046606,137.9513885,15.35512252,7.436720578,1.590024909,13.38858731,1.490160728,鉄骨,1976,1,洋室,6,居間,福岡県筑紫郡那珂川町,西日本,福岡県,筑紫郡那珂川町,,,1975-1989,steel frame,Western,Living Room,Western Japan,Fukuoka,1,medium
546,50.68554673,5.325599462,10.50713627,1.704884135,0.097814925,36.89365383,39.35502636,31.34393368,95.14957306,4.267658208,3.426922276,2.985122527,8.635993236,鉄骨,1984,1,洋室,11,居間,福岡県福岡市南区,西日本,福岡県,福岡市南区,33.5615627,130.4264379,1975-1989,steel frame,Western,Living Room,Western Japan,Fukuoka,1,large
547,90.77358708,8.868378626,9.769778756,1.957959498,0.094553355,125.979541,56.19784416,125.4714519,55.44551118,8.740548474,5.098838632,13.30076524,5.940274303,木造,1994,1,洋室,16,居間,福岡県太宰府市,西日本,福岡県,太宰府市,33.5129189,130.5242217,1990+,wooden,Western,Living Room,Western Japan,Fukuoka,1,very large
548,82.7103896,11.34345566,13.7146684,1.917560067,0.107576474,33.85886137,104.7060868,156.7234235,35.55318667,3.631834601,9.655848575,19.88463025,3.58772783,木造,1988,2,和室,7.5,寝室,福岡県福岡市,西日本,福岡県,福岡市,33.5898988,130.4017509,1975-1989,wooden,Japanese,Bedroom,Western Japan,Fukuoka,2,medium
549,66.34259777,6.450142532,9.722475076,1.821792473,0.093711374,74.3105477,47.1386059,68.86154577,75.05969168,7.389453809,4.042881118,5.300132873,8.208351294,鉄筋コンクリート,1989,6,洋室,11,居間,福岡県大野城市,西日本,福岡県,大野城市,33.536239,130.478658,1975-1989,concrete,Western,Living Room,Western Japan,Fukuoka,4+,large
550,103.4672879,12.9601766,12.52586868,2.014803065,0.098526307,16.73162335,55.69213798,297.4723058,43.97308434,1.726139272,5.237793484,24.85047589,4.889224951,鉄筋コンクリート,1980,5,洋室,6,居間,福岡県福岡市中央区,西日本,福岡県,福岡市中央区,33.5892504,130.3927565,1975-1989,concrete,Western,Living Room,Western Japan,Fukuoka,4+,medium
551,67.24398577,8.699486556,12.93719647,1.827653448,0.108985778,44.65663239,40.26563461,142.659888,41.39378805,4.485618651,4.246313411,15.48182636,4.988523405,鉄筋コンクリート,1990,1,和室,6,居間,福岡県大野城市,西日本,福岡県,大野城市,33.536239,130.478658,1990+,concrete,Japanese,Living Room,Western Japan,Fukuoka,1,medium
552,58.1242651,6.435145468,11.07135799,1.764357475,0.103449746,106.0301205,48.63550123,39.20304226,38.62839645,10.28009585,5.122265195,3.839323905,4.357293818,鉄筋コンクリート,1988,4,洋室,10,居間,福岡県久留米市,西日本,福岡県,久留米市,33.3196545,130.5080625,1975-1989,concrete,Western,Living Room,Western Japan,Fukuoka,4+,large
553,77.2824458,9.828271459,12.71734009,1.888080858,0.097893905,46.94167401,14.33264726,28.89389827,218.9615637,5.287007163,1.527911978,2.413538654,18.71543617,鉄筋コンクリート,1982,3,和室,8,寝室,福岡県福岡市早良区,西日本,福岡県,福岡市早良区,33.512826,130.341207,1975-1989,concrete,Japanese,Bedroom,Western Japan,Fukuoka,3,medium
554,79.30078819,9.118723763,11.49890685,1.899277504,0.096427876,23.56942598,56.3827458,142.7821508,94.4688302,1.979321243,5.645006759,14.44322942,9.3922203,木造,1977,1,和室,8,居間,長崎県西彼杵郡琴海町,西日本,長崎県,西彼杵郡琴海町,,,1975-1989,wooden,Japanese,Living Room,Western Japan,Nagasaki,1,medium
555,99.14688463,12.44884275,12.55595957,1.996279072,0.091782905,34.38944275,18.67479642,279.735518,63.7877814,3.666851374,1.379765478,23.7761365,6.264225757,木造,1947,1,和室,12,食堂,長崎県西彼杵郡琴海町,西日本,長崎県,西彼杵郡琴海町,,,1945-1959,wooden,Japanese,Dining Room,Western Japan,Nagasaki,1,large
556,106.3717028,19.34899837,18.18998649,2.026826112,0.112484226,10.18366839,72.74045402,313.9998134,28.56287542,1.134465144,8.607574384,37.60474789,2.835584544,鉄骨鉄筋コンクリート,,2,和室,4,書斎,長崎県西彼杵郡琴海町,西日本,長崎県,西彼杵郡琴海町,,,,concrete,Japanese,Study Room,Western Japan,Nagasaki,2,small
557,63.25445507,8.846081131,13.98491398,1.801091119,0.098220922,36.94650205,21.06638269,42.38676768,152.6181678,3.156040099,2.164873074,3.927252676,16.8208807,鉄骨・木造,1970,1,和室,6,居間,長崎県西彼杵郡琴海町,西日本,長崎県,西彼杵郡琴海町,,,1960-1974,wooden,Japanese,Living Room,Western Japan,Nagasaki,1,medium
558,71.46863294,11.18336478,15.64793437,1.854115475,0.102385711,185.4072137,20.27027115,51.79756379,28.39948314,21.76960656,2.225951211,3.470991054,3.058133961,木造,1981,1,和室,6,居間,長崎県西彼杵郡琴海町,西日本,長崎県,西彼杵郡琴海町,,,1975-1989,wooden,Japanese,Living Room,Western Japan,Nagasaki,1,medium
559,95.7826998,9.244396906,9.651426536,1.981287074,0.08728698,218.4025756,55.84493691,55.493236,53.39005072,16.33148529,5.549963483,4.54544783,4.863629737,プレハブ,1973,1,洋室,7,居間,長崎県西彼杵郡琴海町,西日本,長崎県,西彼杵郡琴海町,,,1960-1974,prefabricated,Western,Living Room,Western Japan,Nagasaki,1,medium
560,67.59281527,7.827147725,11.57985164,1.829900535,0.104020559,128.1034342,67.63081908,51.28900853,23.34799926,11.89636656,8.7385459,4.682159735,2.290987654,木造,,1,和室,6,寝室,長崎県西彼杵郡三和町,西日本,長崎県,西彼杵郡三和町,,,,wooden,Japanese,Bedroom,Western Japan,Nagasaki,1,medium
561,141.5173491,15.46140041,10.92544519,2.150809685,0.099234089,119.8702686,29.21456715,269.9909615,146.9935993,10.03442941,3.394100642,24.89243929,14.97919837,木造,1985,1,和室,4.5,居間,長崎県西彼杵郡三和町,西日本,長崎県,西彼杵郡三和町,,,1975-1989,wooden,Japanese,Living Room,Western Japan,Nagasaki,1,small
562,35.02563966,3.22722552,9.213894597,1.544386075,0.088631552,30.98457227,19.73013435,40.51480551,48.8730465,2.913301751,1.641076958,3.902995691,3.904625743,木造,1967,1,和室,10.5,居間,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1960-1974,wooden,Japanese,Living Room,Western Japan,Nagasaki,1,large
563,61.17549506,6.87856484,11.24398721,1.786577493,0.10188584,83.97397795,23.80399154,46.68787974,90.23613101,8.382631637,2.491433663,4.483183292,9.627249333,木造,1969,1,洋室,8,居間,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1960-1974,wooden,Western,Living Room,Western Japan,Nagasaki,1,medium
564,79.87272239,8.563085772,10.72091387,1.902398487,0.11209577,53.91849187,35.05260805,156.3326481,74.18714159,7.409153331,4.109374311,12.6743011,7.802905421,,1968,1,,1,洗面所,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1960-1974,,,Washroom,Western Japan,Nagasaki,1,small
565,114.468064,15.19425075,13.27379028,2.058684338,0.092718455,16.94791817,330.8428915,29.2000874,80.88135881,1.687757402,29.25670935,2.575565519,7.617343267,鉄筋コンクリート,1968,3,和室,4.5,寝室,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1960-1974,concrete,Japanese,Bedroom,Western Japan,Nagasaki,3,small
566,103.9252392,15.24208366,14.66639267,2.016721033,0.093341633,38.01167241,9.979935336,296.7785401,70.93080883,3.401300047,0.815817301,29.41132351,7.212773838,鉄筋コンクリート,1979,5,洋室,8,居間,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1975-1989,concrete,Western,Living Room,Western Japan,Nagasaki,4+,medium
567,53.03172206,6.707738968,12.64854074,1.72453573,0.101682955,11.15767379,90.06329045,80.19711645,30.70880756,0.862636522,8.772505746,9.551617769,3.322746972,木造,1993,1,洋室,8,書斎,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1990+,wooden,Western,Study Room,Western Japan,Nagasaki,1,medium
568,100.3037609,10.27481541,10.24369905,2.001317217,0.100169817,26.59363149,68.44823658,98.70976823,207.4634074,2.773955205,7.234763095,11.03444632,15.5077947,木造,1975,1,和室,10,居間,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1975-1989,wooden,Japanese,Living Room,Western Japan,Nagasaki,1,large
569,63.68875511,6.977920233,10.95628298,1.80406276,0.108330868,52.42014876,61.8810018,75.53265775,64.92121213,5.399518683,7.833166904,8.450552532,5.730649115,鉄骨,1973,1,和室,6,,長崎県西彼杵郡長与町,西日本,長崎県,西彼杵郡長与町,32.8242152,129.8860926,1960-1974,steel frame,Japanese,,Western Japan,Nagasaki,1,medium
570,157.0282183,18.26387718,11.63095231,2.195977703,0.10404189,87.391206,66.57954347,240.5502574,233.5918663,7.868233385,7.727006575,21.88850855,27.08420767,木造,,2,洋室,6,,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,,wooden,Western,,Western Japan,Nagasaki,2,medium
571,40.86732436,3.950769999,9.667307711,1.611376205,0.088831601,25.71986426,16.43662129,62.30644641,59.00636548,2.942375555,1.037081136,4.651478344,5.573596,木造,1980,1,和室,6,食堂,長崎県北高来郡高来町,西日本,長崎県,北高来郡高来町,,,1975-1989,wooden,Japanese,Dining Room,Western Japan,Nagasaki,1,medium
572,49.01271045,4.869436051,9.935047475,1.69030872,0.097717761,54.49628264,22.70296858,70.88834731,47.96324325,5.09440439,2.598182679,6.723163294,4.115968396,鉄骨,1994,1,洋室,20,食堂,長崎県長崎市,西日本,長崎県,長崎市,32.7501611,129.8781002,1990+,steel frame,Western,Dining Room,Western Japan,Nagasaki,1,very large
573,52.22460104,6.450343254,12.35115851,1.717875131,0.099634442,42.90375042,16.36792241,20.83641545,128.7903159,4.498108382,1.560815737,2.210094063,11.78448437,木造,1974,1,和室,8,居間,熊本県下益城郡小川町,西日本,熊本県,下益城郡小川町,,,1960-1974,wooden,Japanese,Living Room,Western Japan,Kumamoto,1,medium
574,65.89367851,8.109973822,12.30766593,1.818843753,0.104755241,44.92329089,86.76576471,108.6293992,23.25625921,3.890828493,9.993783126,11.91957432,2.448714394,木造,,1,和室,8,居間,熊本県鹿本郡植木町,西日本,熊本県,鹿本郡植木町,,,,wooden,Japanese,Living Room,Western Japan,Kumamoto,1,medium
575,113.4180429,17.01429309,15.00139894,2.054682149,0.097328738,73.58818682,7.822013373,286.99389,85.26808157,6.353621228,0.587300839,32.05675983,9.465484758,木造,1876,1,和室,8,居間,熊本県熊本市,西日本,熊本県,熊本市,32.8033909,130.7082737,pre-1945,wooden,Japanese,Living Room,Western Japan,Kumamoto,1,medium
576,105.4677898,10.92166684,10.35545246,2.023119845,0.095856163,141.0117067,34.67632122,132.7311221,113.4520093,12.56863611,3.354648492,14.6166931,9.708719207,木造,1982,1,和室,8,応接室,熊本県下益城郡小川町,西日本,熊本県,下益城郡小川町,,,1975-1989,wooden,Japanese,Reception Room,Western Japan,Kumamoto,1,medium
577,46.98752243,4.79201321,10.19848028,1.671982546,0.10164945,48.49264783,46.44625764,36.2138613,56.79732294,4.433674403,5.951083994,3.374338643,5.039298734,木造,1988,1,洋室,11,居間,熊本県熊本市,西日本,熊本県,熊本市,32.8033909,130.7082737,1975-1989,wooden,Western,Living Room,Western Japan,Kumamoto,1,large
578,51.97909091,6.125398864,11.78435166,1.71582868,0.095436584,46.18785619,34.50521567,104.9381443,22.28514744,4.198742902,3.3409952,10.82795341,2.011412191,木造,1985,1,洋室,11,居間,熊本県熊本市,西日本,熊本県,熊本市,32.8033909,130.7082737,1975-1989,wooden,Western,Living Room,Western Japan,Kumamoto,1,large
579,71.4409454,9.407285606,13.1679187,1.853947193,0.106768266,208.3664491,14.66343172,34.96223533,27.77166544,17.99510997,1.337769136,3.817605307,3.714884999,木造,,1,和室,6,居間,熊本県熊本市,西日本,熊本県,熊本市,32.8033909,130.7082737,,wooden,Japanese,Living Room,Western Japan,Kumamoto,1,medium
580,62.78138471,6.88765674,10.97085828,1.79783089,0.097557659,26.62489062,67.6728516,124.5646683,32.26312829,2.340816668,7.718511158,10.69270456,3.220325061,木造,1993,1,洋室,10,居間,熊本県熊本市,西日本,熊本県,熊本市,32.8033909,130.7082737,1990+,wooden,Western,Living Room,Western Japan,Kumamoto,1,large
581,86.28786026,12.67000824,14.6834192,1.9359497,0.110338465,38.37422931,41.04491989,150.1431383,115.5891535,3.818526568,3.385790814,21.51996956,12.36780583,木造,1981,1,和室,6,寝室,熊本県熊本市,西日本,熊本県,熊本市,32.8033909,130.7082737,1975-1989,wooden,Japanese,Bedroom,Western Japan,Kumamoto,1,medium
582,53.54673848,5.86054156,10.9447218,1.728733023,0.111186203,78.06008553,39.4850587,61.88441223,34.75739745,5.874775725,4.213744363,8.195384375,4.23684235,木造,1929,1,洋室,16,食堂,熊本県下益城郡松橋町,西日本,熊本県,下益城郡松橋町,,,pre-1945,wooden,Western,Dining Room,Western Japan,Kumamoto,1,very large
583,139.6561411,17.4950895,12.52726114,2.145060038,0.093948811,135.4031792,135.8230072,250.7252401,36.67313817,12.92202681,10.21100406,30.75172249,2.720442798,木造,1993,1,洋室,14,居間,熊本県下益城郡松橋町,西日本,熊本県,下益城郡松橋町,,,1990+,wooden,Western,Living Room,Western Japan,Kumamoto,1,large
584,217.762844,28.6880484,13.17398684,2.33798378,0.08826343,48.57303227,60.68551987,739.7197917,22.07303214,5.04421728,4.632006924,56.92901653,2.050352369,鉄骨,1991,1,洋室,12,居間,熊本県菊地郡大津町,西日本,熊本県,菊地郡大津町,32.8857649,130.8612604,1990+,steel frame,Western,Living Room,Western Japan,Kumamoto,1,large
